Beraterparticipant	item	condition	sentence	completion	time	first_word	stemnoun	word	word_CORRECTED
15	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Schlüpfer	9153	Schlüpfer	Schlüpfer	Schlüpfer	Schlüpfer
19	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug.	9963	Anzug	Anzug	Anzug	Anzug
23	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Rucksack	6413	Rucksack	Rucksack	Rucksack	Rucksack
31	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug.	13892	Anzug	Anzug	Anzug	Anzug
35	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Hosenanzug.	18559	Hosenanzug	Anzug	Hosenanzug	Hosenanzug
39	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Jogginganzug.	9046	Jogginganzug	Anzug	Jogginganzug	Jogginganzug
3	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug.	17470	Anzug	Anzug	Anzug	Anzug
43	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug.	10241	Anzug	Anzug	Anzug	Anzug
47	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug.	8247	Anzug	Anzug	Anzug	Anzug
100003	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug	9834	Anzug	Anzug	Anzug	Anzug
51	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug	14408	Anzug	Anzug	Anzug	Anzug
55	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Stil.	19511	Stil	Stil	Stil	Stil
59	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Sitzsack mit sich herum.	12313	Sitzsack	Sitzsack	Sitzsack	Sitzsack
63	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug	12924	Anzug	Anzug	Anzug	Anzug
67	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug	14315	Anzug	Anzug	Anzug	Anzug
71	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug	5772	Anzug	Anzug	Anzug	Anzug
75	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Smoking	9402	Smoking	Smoking	Smoking	Smoking
79	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Onsie	11189	Onsie	Onesie	Onsie	Onesie
7	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug	6856	Anzug	Anzug	Anzug	Anzug
83	3	Constraining_a	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Jogginganzug	20408	Jogginganzug	Anzug	Jogginganzug	Jogginganzug
12	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	13431	Hose	Hose	Hose	Hose
16	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	4749	Hose	Hose	Hose	Hose
20	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Anzughose, die ihn dennoch gut angezogen wirken lässt.	28352	Anzughose	Hose	Anzughose	Anzughose
24	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	9088	Hose	Hose	Hose	Hose
28	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Stoffhose.	17353	Stoffhose	Hose	Stoffhose	Stoffhose
32	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Anzughose.	9245	Anzughose	Hose	Anzughose	Anzughose
36	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Sneaker, denn die sieht man unterm Tisch sowieso nicht.	26743	Sneaker	Sneaker	Sneaker	Sneaker
40	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Weste als Zeichen der Seriösität	20565	Weste	Weste	Weste	Weste
44	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	7110	Hose	Hose	Hose	Hose
4	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Krawatte	12330	Krawatte	Krawatte	Krawatte	Krawatte
52	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jensjacke mit Bandaufnähern.	19600	Jensjacke	Jacke	Jensjacke	Jensjacke
56	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	4793	Hose	Hose	Hose	Hose
60	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose	7132	Jogginghose	Hose	Jogginghose	Jogginghose
64	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	7336	Hose	Hose	Hose	Hose
68	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginmghose.	9959	Jogginmghose	Hose	Jogginmghose	Jogginmghose
72	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	9499	Hose	Hose	Hose	Hose
76	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	10346	Hose	Hose	Hose	Hose
80	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Anzugshose und ein elegantes Jackett	24506	Anzugshose	Hose	Anzugshose	Anzugshose
8	3	Constraining_b	Der Ingenieur muss häufig mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Anzughose	6843	Anzughose	Hose	Anzughose	Anzughose
13	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Hoodie.	9269	Hoodie	Hoodie	Hoodie	Hoodie
17	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Schlafanzug.	14237	Schlafanzug	Anzug	Schlafanzug	Schlafanzug
1	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Jogginganzug	8193	Jogginganzug	Anzug	Jogginganzug	Jogginganzug
21	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug	7783	Anzug	Anzug	Anzug	Anzug
25	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Jogginganzug	11685	Jogginganzug	Anzug	Jogginganzug	Jogginganzug
29	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Jogginghose	11971	Jogginghose	Hose	Jogginghose	Jogginghose
33	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Pullover.	13984	Pullover	Pullover	Pullover	Pullover
37	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Jogginghose.	15186	Jogginghose	Hose	Jogginghose	Jogginghose
41	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug,	7130	Anzug	Anzug	Anzug	Anzug
45	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug.	7274	Anzug	Anzug	Anzug	Anzug
53	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Overall	10903	Overall	Overall	Overall	Overall
57	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug.	11761	Anzug	Anzug	Anzug	Anzug
5	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	anzug	16687	anzug	Anzug	Anzug	Anzug
61	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug	8265	Anzug	Anzug	Anzug	Anzug
65	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Sportanzug	8367	Sportanzug	Anzug	Sportanzug	Sportanzug
69	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Pulli.	11128	Pulli	Pulli	Pulli	Pulli
73	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Jogginganzug im Büro.	13395	Jogginganzug	Anzug	Jogginganzug	Jogginganzug
77	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Freizeitaufzug	16059	Freizeitaufzug	Aufzug	Freizeitaufzug	Freizeitaufzug
81	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Jogginganzug	13795	Jogginganzug	Anzug	Jogginganzug	Jogginganzug
9	3	Non-constraining_a	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer einen bequemen	Anzug.	10847	Anzug	Anzug	Anzug	Anzug
10	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	10613	Hose	Hose	Hose	Hose
14	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose.	7112	Hose	Hose	Hose	Hose
18	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose	10929	Jogginghose	Hose	Jogginghose	Jogginghose
22	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	6994	Hose	Hose	Hose	Hose
26	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Kleidung im Büro.	14471	Kleidung	Kleidung	Kleidung	Kleidung
2	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	lockere Pluderhose.	15125	Pluderhose	Hose	Lockere	Lockere
30	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose im Büro.	13899	Hose	Hose	Hose	Hose
34	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose bei der Arbeit. 	19013	Jogginghose	Hose	Jogginghose	Jogginghose
38	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose.	8099	Jogginghose	Hose	Jogginghose	Jogginghose
42	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Hose	7936	Hose	Hose	Hose	Hose
46	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose.	21031	Jogginghose	Hose	Jogginghose	Jogginghose
100002	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Leinenhose	18004	Leinenhose	Hose	Leinenhose	Leinenhose
50	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose.	11119	Jogginghose	Hose	Jogginghose	Jogginghose
54	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jeans.	17186	Jeans	Jeans	Jeans	Jeans
58	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose.	9428	Jogginghose	Hose	Jogginghose	Jogginghose
62	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Kleidung	8800	Kleidung	Kleidung	Kleidung	Kleidung
66	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose	18291	Jogginghose	Hose	Jogginghose	Jogginghose
6	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Arbeitshose	11816	Arbeitshose	Hose	Arbeitshose	Arbeitshose
70	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose	8366	Jogginghose	Hose	Jogginghose	Jogginghose
74	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose	9548	Jogginghose	Hose	Jogginghose	Jogginghose
78	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose	8026	Jogginghose	Hose	Jogginghose	Jogginghose
82	3	Non-constraining_b	Der Ingenieur muss nie mit Mitgliedern der Geschäftsführung in Meetings sitzen. Er trägt daher immer eine bequeme	Jogginghose.	12125	Jogginghose	Hose	Jogginghose	Jogginghose
10	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Gehstock	13669	Gehstock	Stock	Gehstock	Gehstock
14	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollstuhl.	9484	Rollstuhl	Rollstuhl	Rollstuhl	Rollstuhl
18	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollator	7843	Rollator	Rollator	Rollator	Rollator
22	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollstuhl	10838	Rollstuhl	Rollstuhl	Rollstuhl	Rollstuhl
26	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	rollstuhl	8525	rollstuhl	Rollstuhl	Rollstuhl	Rollstuhl
2	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollator.	6539	Rollator	Rollator	Rollator	Rollator
30	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Gehstock.	12943	Gehstock	Stock	Gehstock	Gehstock
34	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollator. 	13188	Rollator	Rollator	Rollator	Rollator
38	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Stadtplan.	62267	Stadtplan	Plan	Stadtplan	Stadtplan
42	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rolator	7177	Rolator	Rollator	Rolator	Rollator
46	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollator.	7627	Rollator	Rollator	Rollator	Rollator
100002	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rolli	16090	Rolli	Rollator	Rolli	Rolli
50	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollstuhl um für die kommenden Jahre gewappnet zu sein.	21326	Rollstuhl	Rollstuhl	Rollstuhl	Rollstuhl
54	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Gehstock. 	18063	Gehstock	Stock	Gehstock	Gehstock
58	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollstuhl.	7519	Rollstuhl	Rollstuhl	Rollstuhl	Rollstuhl
62	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Stuhl	8144	Stuhl	Stuhl	Stuhl	Stuhl
66	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollstuhl	8835	Rollstuhl	Rollstuhl	Rollstuhl	Rollstuhl
6	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollator	19877	Rollator	Rollator	Rollator	Rollator
70	4	Constraining_a	Herr Schmidt ist schon 80 Jahre alt und kann ohne Gehhilfe nicht mehr auskommen. Er kauft einen faltbaren	Rollator	9326	Rollator	Rollator	Rollator	Rollator
